stand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOSE,640.35516,485.1638,0.99988776,LEFT_EYE_INNER,630.40936,463.78955,0.99985695,LEFT_EYE,630.7969,458.6088,0.9998199,LEFT_EYE_OUTER,631.55054,454.24106,0.9998354,RIGHT_EYE_INNER,626.1379,464.63068,0.99990654,RIGHT_EYE,626.2608,461.5953,0.9999381,RIGHT_EYE_OUTER,627.7748,456.69568,0.9999402,LEFT_EAR,639.49646,426.65475,0.99980044,RIGHT_EAR,636.86896,423.02286,0.9999698,LEFT_MOUTH,663.0613,468.9662,0.9998706,RIGHT_MOUTH,661.21674,472.72058,0.99993265,LEFT_SHOULDER,729.3096,440.7858,0.99958843,RIGHT_SHOULDER,757.4869,363.5914,0.9994594,LEFT_ELBOW,765.93524,613.2939,0.99254996,RIGHT_ELBOW,809.12006,552.0167,0.99185306,LEFT_WRIST,733.1686,746.48676,0.91308886,RIGHT_WRIST,772.23395,681.0747,0.96965635,LEFT_PINKY,695.1308,773.6762,0.89043915,RIGHT_PINKY,744.60254,683.1682,0.9631423,LEFT_INDEX,688.09326,754.1441,0.91487974,RIGHT_INDEX,728.23035,690.1989,0.9647745,LEFT_THUMB,706.3314,748.8553,0.91625696,RIGHT_THUMB,737.3044,695.30084,0.96334875,LEFT_HIP,993.1123,461.42557,0.9997682,RIGHT_HIP,1004.12946,412.23676,0.999853,LEFT_KNEE,1260.4934,580.9499,0.99918157,RIGHT_KNEE,1270.1248,552.65314,0.9988547,LEFT_ANKLE,1499.8755,667.74554,0.9976971,RIGHT_ANKLE,1493.4153,638.5635,0.99844486,LEFT_HEEL,1571.3466,671.2131,0.99734277,RIGHT_HEEL,1556.9832,636.4631,0.9974066,LEFT_FOOT_INDEX,1462.8269,770.32654,0.98466176,RIGHT_FOOT_INDEX,1474.9043,724.18384,0.99146426
stand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOSE,641.5078,487.8651,0.999748,LEFT_EYE_INNER,630.9067,466.96542,0.99964184,LEFT_EYE,631.737,461.58658,0.9995046,LEFT_EYE_OUTER,632.74097,456.8643,0.9994993,RIGHT_EYE_INNER,625.26666,470.31903,0.99977684,RIGHT_EYE,624.5436,468.57983,0.9998494,RIGHT_EYE_OUTER,624.9403,465.3862,0.999857,LEFT_EAR,640.8714,431.48358,0.9992005,RIGHT_EAR,631.33746,435.3878,0.999928,LEFT_MOUTH,664.04535,471.08173,0.99966663,RIGHT_MOUTH,660.08777,477.74338,0.9998359,LEFT_SHOULDER,733.9189,436.95895,0.9984968,RIGHT_SHOULDER,745.8766,382.64264,0.9991836,LEFT_ELBOW,786.16986,608.52734,0.9898052,RIGHT_ELBOW,803.0736,547.6573,0.99169135,LEFT_WRIST,739.7099,736.8442,0.9389394,RIGHT_WRIST,770.5056,660.86285,0.9772785,LEFT_PINKY,705.2082,764.7839,0.92403895,RIGHT_PINKY,750.06213,664.57245,0.9718053,LEFT_INDEX,693.8698,744.9096,0.93881065,RIGHT_INDEX,733.43634,669.7055,0.97296166,LEFT_THUMB,708.5748,738.4439,0.9412852,RIGHT_THUMB,738.5847,673.11115,0.9735056,LEFT_HIP,990.92114,459.8049,0.9997154,RIGHT_HIP,990.5903,433.01834,0.99987805,LEFT_KNEE,1261.5969,589.1032,0.9993315,RIGHT_KNEE,1257.5817,559.81696,0.9989034,LEFT_ANKLE,1510.0134,679.21,0.99791807,RIGHT_ANKLE,1479.177,639.18036,0.9984386,LEFT_HEEL,1581.1615,682.08563,0.99751097,RIGHT_HEEL,1541.1544,636.0333,0.99738914,LEFT_FOOT_INDEX,1486.7129,782.73724,0.9853545,RIGHT_FOOT_INDEX,1469.6106,725.14575,0.9903383
stand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOSE,637.6601,495.617,0.99983215,LEFT_EYE_INNER,624.91034,475.0664,0.9998317,LEFT_EYE,625.7129,469.33386,0.9997991,LEFT_EYE_OUTER,626.92096,464.22623,0.9998438,RIGHT_EYE_INNER,619.71436,478.51367,0.99984473,RIGHT_EYE,619.14105,477.31458,0.9998978,RIGHT_EYE_OUTER,620.1733,474.18332,0.9999007,LEFT_EAR,636.5195,440.59598,0.99988097,RIGHT_EAR,629.4459,448.38135,0.99995196,LEFT_MOUTH,661.93097,482.86746,0.999873,RIGHT_MOUTH,657.64056,491.77524,0.9999068,LEFT_SHOULDER,730.8212,464.4175,0.99980956,RIGHT_SHOULDER,756.1113,406.38013,0.99938935,LEFT_ELBOW,758.7071,629.27576,0.99515927,RIGHT_ELBOW,803.15,571.9366,0.99186987,LEFT_WRIST,725.5743,761.098,0.9349452,RIGHT_WRIST,766.43304,678.6358,0.9698477,LEFT_PINKY,692.2293,783.44525,0.91834706,RIGHT_PINKY,740.4024,676.40076,0.96555877,LEFT_INDEX,683.5139,767.0535,0.9339818,RIGHT_INDEX,727.4052,680.45734,0.9660752,LEFT_THUMB,700.37976,763.58746,0.9352705,RIGHT_THUMB,733.591,686.4226,0.96535605,LEFT_HIP,996.65717,499.29456,0.999787,RIGHT_HIP,1010.8454,465.84247,0.9997967,LEFT_KNEE,1270.2329,624.95886,0.9994649,RIGHT_KNEE,1275.8776,578.91046,0.9993171,LEFT_ANKLE,1512.5835,695.7973,0.99909496,RIGHT_ANKLE,1498.2649,646.24963,0.99944067,LEFT_HEEL,1579.4921,701.3144,0.99896276,RIGHT_HEEL,1557.1646,642.8007,0.99902695,LEFT_FOOT_INDEX,1495.5446,783.2929,0.9924095,RIGHT_FOOT_INDEX,1494.2898,720.55,0.99614024
stand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOSE,625.9149,499.7632,0.99941677,LEFT_EYE_INNER,615.40515,477.41226,0.99946386,LEFT_EYE,616.6393,472.03967,0.9993988,LEFT_EYE_OUTER,618.3579,467.34122,0.99956185,RIGHT_EYE_INNER,610.8086,479.36703,0.9995248,RIGHT_EYE,610.6013,477.69608,0.99969286,RIGHT_EYE_OUTER,612.2318,473.9979,0.99972105,LEFT_EAR,629.3328,445.04837,0.9997049,RIGHT_EAR,623.9946,448.18045,0.99986684,LEFT_MOUTH,650.4798,489.84927,0.9995643,RIGHT_MOUTH,646.2467,497.3129,0.99967635,LEFT_SHOULDER,723.9144,474.58423,0.9995551,RIGHT_SHOULDER,750.8997,414.96106,0.9986264,LEFT_ELBOW,763.83777,636.4979,0.98806125,RIGHT_ELBOW,798.02264,582.8749,0.98132026,LEFT_WRIST,728.31024,773.43896,0.87751997,RIGHT_WRIST,763.1867,685.9828,0.9375161,LEFT_PINKY,689.922,798.23944,0.8684835,RIGHT_PINKY,734.9905,677.6293,0.93808025,LEFT_INDEX,680.13715,779.83624,0.8937837,RIGHT_INDEX,723.6285,686.288,0.9368478,LEFT_THUMB,699.18427,776.42694,0.89115936,RIGHT_THUMB,730.7935,695.51184,0.9329948,LEFT_HIP,985.9599,511.38437,0.99955666,RIGHT_HIP,1005.10974,473.20178,0.9995602,LEFT_KNEE,1263.6755,611.5678,0.9988721,RIGHT_KNEE,1266.1533,576.1293,0.9987295,LEFT_ANKLE,1504.8376,670.7469,0.997798,RIGHT_ANKLE,1483.8936,637.05676,0.99860907,LEFT_HEEL,1570.492,672.8696,0.9975316,RIGHT_HEEL,1541.5336,632.75635,0.99764544,LEFT_FOOT_INDEX,1482.1912,761.9783,0.986108,RIGHT_FOOT_INDEX,1473.4701,711.59625,0.9923453
stand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOSE,624.10815,520.0943,0.99974257,LEFT_EYE_INNER,610.10596,499.25055,0.99974626,LEFT_EYE,610.5708,493.45966,0.9997063,LEFT_EYE_OUTER,611.4062,488.55096,0.9997747,RIGHT_EYE_INNER,605.8674,501.25763,0.9997969,RIGHT_EYE,605.63605,499.26578,0.99987376,RIGHT_EYE_OUTER,607.004,495.44125,0.99988997,LEFT_EAR,620.13226,462.30746,0.9998469,RIGHT_EAR,616.0019,466.7278,0.9999586,LEFT_MOUTH,647.7419,506.13492,0.99980676,RIGHT_MOUTH,644.1279,513.7015,0.99987984,LEFT_SHOULDER,718.729,478.1185,0.99983144,RIGHT_SHOULDER,739.0159,421.84885,0.99959314,LEFT_ELBOW,783.3169,632.026,0.9930221,RIGHT_ELBOW,800.0074,589.14844,0.98786443,LEFT_WRIST,731.9856,770.5684,0.94326687,RIGHT_WRIST,756.2407,698.767,0.9575651,LEFT_PINKY,692.46234,794.5399,0.93314946,RIGHT_PINKY,727.423,696.4146,0.9548243,LEFT_INDEX,678.3759,775.75867,0.94883037,RIGHT_INDEX,713.463,698.752,0.95677006,LEFT_THUMB,696.8824,773.5502,0.9493637,RIGHT_THUMB,719.4633,704.6043,0.95585376,LEFT_HIP,981.5246,517.789,0.9993862,RIGHT_HIP,992.5849,482.92413,0.99941593,LEFT_KNEE,1263.2422,615.5375,0.9987645,RIGHT_KNEE,1256.7134,579.134,0.99837583,LEFT_ANKLE,1510.4933,658.4627,0.997392,RIGHT_ANKLE,1480.4865,634.85077,0.9981193,LEFT_HEEL,1576.9084,657.22284,0.99694496,RIGHT_HEEL,1539.327,628.8734,0.99677616,LEFT_FOOT_INDEX,1496.2234,747.4481,0.9839737,RIGHT_FOOT_INDEX,1475.0793,712.40466,0.98971194
stand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
